가입일자,사용자코드,연령대코드,성별,가입 수
21-01-08,회원-내국인,50대,F,2
21-01-08,회원-내국인,50대,M,3
21-01-08,회원-내국인,60대,F,4
21-01-08,회원-내국인,60대,M,4
21-01-08,회원-내국인,70대이상,F,1
21-01-09,회원-내국인,10대,F,12
21-01-09,회원-내국인,10대,M,15
21-01-09,회원-내국인,20대,F,17
21-01-09,회원-내국인,20대,M,32
21-01-09,회원-내국인,30대,F,18
21-01-09,회원-내국인,30대,M,16
21-01-09,회원-내국인,40대,F,5
21-01-09,회원-내국인,40대,M,13
21-01-09,회원-내국인,50대,F,5
21-01-09,회원-내국인,50대,M,9
21-01-09,회원-내국인,60대,F,1
21-01-09,회원-내국인,60대,M,5
21-01-09,회원-내국인,70대이상,F,1
21-01-09,회원-내국인,70대이상,M,1
21-01-10,회원-내국인,10대,F,10
21-01-10,회원-내국인,10대,M,22
21-01-10,회원-내국인,20대,F,27
21-01-10,회원-내국인,20대,M,31
21-01-10,회원-내국인,30대,F,15
21-01-10,회원-내국인,30대,M,33
21-01-10,회원-내국인,40대,F,9
21-01-10,회원-내국인,40대,M,17
21-01-10,회원-내국인,50대,F,3
21-01-10,회원-내국인,50대,M,12
21-01-10,회원-내국인,60대,F,2
21-01-10,회원-내국인,60대,M,5
21-01-11,회원-내국인,10대,F,20
21-01-11,회원-내국인,10대,M,16
21-01-11,회원-내국인,20대,F,39
21-01-11,회원-내국인,20대,M,39
21-01-11,회원-내국인,30대,F,19
21-01-11,회원-내국인,30대,M,24
21-01-11,회원-내국인,40대,F,10
21-01-11,회원-내국인,40대,M,10
21-01-11,회원-내국인,50대,F,3
21-01-11,회원-내국인,50대,M,11
21-01-11,회원-내국인,60대,F,1
21-01-11,회원-내국인,60대,M,11
21-01-11,회원-내국인,70대이상,F,1
21-01-12,회원-내국인,10대,F,11
21-01-12,회원-내국인,10대,M,10
21-01-12,회원-내국인,20대,F,24
21-01-12,회원-내국인,20대,M,40
21-01-12,회원-내국인,30대,F,20
21-01-12,회원-내국인,30대,M,25
21-01-12,회원-내국인,40대,F,8
21-01-12,회원-내국인,40대,M,16
21-01-12,회원-내국인,50대,F,4
21-01-12,회원-내국인,50대,M,17
21-01-12,회원-내국인,60대,M,5
21-01-13,회원-내국인,10대,F,24
21-01-13,회원-내국인,10대,M,30
21-01-13,회원-내국인,20대,F,39
21-01-13,회원-내국인,20대,M,63
21-01-13,회원-내국인,30대,F,20
21-01-13,회원-내국인,30대,M,21
21-01-13,회원-내국인,40대,F,16
21-01-13,회원-내국인,40대,M,19
21-01-13,회원-내국인,50대,F,4
21-01-13,회원-내국인,50대,M,15
21-01-13,회원-내국인,60대,F,2
21-01-13,회원-내국인,60대,M,5
21-01-13,회원-내국인,70대이상,M,1
21-01-13,회원-내국인,기타,M,2
21-01-14,회원-내국인,10대,F,42
21-01-14,회원-내국인,10대,M,39
21-01-14,회원-내국인,20대,F,78
21-01-14,회원-내국인,20대,M,100
21-01-14,회원-내국인,30대,F,34
21-01-14,회원-내국인,30대,M,38
21-01-14,회원-내국인,40대,F,18
21-01-14,회원-내국인,40대,M,33
21-01-14,회원-내국인,50대,F,11
21-01-14,회원-내국인,50대,M,19
21-01-14,회원-내국인,60대,F,5
21-01-14,회원-내국인,60대,M,7
21-01-14,회원-내국인,70대이상,M,2
21-01-14,회원-내국인,기타,M,2
21-01-15,회원-내국인,10대,F,33
21-01-15,회원-내국인,10대,M,50
21-01-15,회원-내국인,20대,F,82
21-01-15,회원-내국인,20대,M,80
21-01-15,회원-내국인,30대,F,31
21-01-15,회원-내국인,30대,M,51
21-01-15,회원-내국인,40대,F,24
21-01-15,회원-내국인,40대,M,36
21-01-15,회원-내국인,50대,F,14
21-01-15,회원-내국인,50대,M,21
21-01-15,회원-내국인,60대,F,6
21-01-15,회원-내국인,60대,M,6
21-01-15,회원-내국인,70대이상,M,2
21-01-16,회원-내국인,10대,F,48
21-01-16,회원-내국인,10대,M,47
21-01-16,회원-내국인,20대,F,80
21-01-16,회원-내국인,20대,M,107
21-01-16,회원-내국인,30대,F,44
21-01-16,회원-내국인,30대,M,52
21-01-16,회원-내국인,40대,F,45
21-01-16,회원-내국인,40대,M,55
21-01-16,회원-내국인,50대,F,19
21-01-16,회원-내국인,50대,M,32
21-01-16,회원-내국인,60대,F,5
21-01-16,회원-내국인,60대,M,8
21-01-16,회원-내국인,70대이상,F,3
21-01-16,회원-내국인,70대이상,M,1
21-01-17,회원-내국인,10대,F,40
21-01-17,회원-내국인,10대,M,44
21-01-17,회원-내국인,20대,F,68
21-01-17,회원-내국인,20대,M,75
21-01-17,회원-내국인,30대,F,48
21-01-17,회원-내국인,30대,M,56
21-01-17,회원-내국인,40대,F,35
21-01-17,회원-내국인,40대,M,31
21-01-17,회원-내국인,50대,F,16
21-01-17,회원-내국인,50대,M,21
21-01-17,회원-내국인,60대,F,6
21-01-17,회원-내국인,60대,M,6
21-01-17,회원-내국인,70대이상,F,2
21-01-17,회원-내국인,70대이상,M,2
21-01-18,회원-내국인,10대,F,10
21-01-18,회원-내국인,10대,M,22
21-01-18,회원-내국인,20대,F,39
21-01-18,회원-내국인,20대,M,42
21-01-18,회원-내국인,30대,F,22
21-01-18,회원-내국인,30대,M,28
21-01-18,회원-내국인,40대,F,19
21-01-18,회원-내국인,40대,M,24
21-01-18,회원-내국인,50대,F,11
21-01-18,회원-내국인,50대,M,6
21-01-18,회원-내국인,60대,F,1
21-01-18,회원-내국인,60대,M,3
21-01-18,회원-내국인,70대이상,M,1
21-01-19,회원-내국인,10대,F,33
21-01-19,회원-내국인,10대,M,24
21-01-19,회원-내국인,20대,F,49
21-01-19,회원-내국인,20대,M,71
21-01-19,회원-내국인,30대,F,37
21-01-19,회원-내국인,30대,M,37
21-01-19,회원-내국인,40대,F,12
21-01-19,회원-내국인,40대,M,31
21-01-19,회원-내국인,50대,F,6
21-01-19,회원-내국인,50대,M,13
21-01-19,회원-내국인,60대,F,4
21-01-19,회원-내국인,60대,M,9
21-01-19,회원-내국인,70대이상,M,1
21-01-20,회원-내국인,10대,F,56
21-01-20,회원-내국인,10대,M,35
21-01-20,회원-내국인,20대,F,100
21-01-20,회원-내국인,20대,M,125
21-01-20,회원-내국인,30대,F,35
21-01-20,회원-내국인,30대,M,53
21-01-20,회원-내국인,40대,F,28
21-01-20,회원-내국인,40대,M,35
21-01-20,회원-내국인,50대,F,23
21-01-20,회원-내국인,50대,M,35
21-01-20,회원-내국인,60대,F,3
21-01-20,회원-내국인,60대,M,9
21-01-20,회원-내국인,70대이상,F,1
21-01-20,회원-내국인,70대이상,M,2
21-01-20,회원-내국인,기타,M,1
21-01-21,회원-내국인,10대,F,28
21-01-21,회원-내국인,10대,M,22
21-01-21,회원-내국인,20대,F,45
21-01-21,회원-내국인,20대,M,44
21-01-21,회원-내국인,30대,F,42
21-01-21,회원-내국인,30대,M,44
21-01-21,회원-내국인,40대,F,25
21-01-21,회원-내국인,40대,M,30
21-01-21,회원-내국인,50대,F,9
21-01-21,회원-내국인,50대,M,34
21-01-21,회원-내국인,60대,F,3
21-01-21,회원-내국인,60대,M,14
21-01-21,회원-내국인,70대이상,F,1
21-01-21,회원-내국인,70대이상,M,2
21-01-22,회원-내국인,10대,F,42
21-01-22,회원-내국인,10대,M,44
21-01-22,회원-내국인,20대,F,116
21-01-22,회원-내국인,20대,M,139
21-01-22,회원-내국인,30대,F,36
21-01-22,회원-내국인,30대,M,51
21-01-22,회원-내국인,40대,F,25
21-01-22,회원-내국인,40대,M,35
21-01-22,회원-내국인,50대,F,11
21-01-22,회원-내국인,50대,M,29
21-01-22,회원-내국인,60대,F,5
21-01-22,회원-내국인,60대,M,5
21-01-22,회원-내국인,70대이상,M,1
21-01-22,회원-내국인,기타,M,1
21-01-23,회원-내국인,10대,F,110
21-01-23,회원-내국인,10대,M,94
21-01-23,회원-내국인,20대,F,311
21-01-23,회원-내국인,20대,M,331
21-01-23,회원-내국인,30대,F,157
21-01-23,회원-내국인,30대,M,158
21-01-23,회원-내국인,40대,F,103
21-01-23,회원-내국인,40대,M,126
21-01-23,회원-내국인,50대,F,63
21-01-23,회원-내국인,50대,M,51
21-01-23,회원-내국인,60대,F,8
21-01-23,회원-내국인,60대,M,9
21-01-23,회원-내국인,70대이상,F,1
21-01-23,회원-내국인,70대이상,M,2
21-01-24,회원-내국인,10대,F,162
21-01-24,회원-내국인,10대,M,146
21-01-24,회원-내국인,20대,F,469
21-01-24,회원-내국인,20대,M,480
21-01-24,회원-내국인,30대,F,260
21-01-24,회원-내국인,30대,M,280
21-01-24,회원-내국인,40대,F,188
21-01-24,회원-내국인,40대,M,232
21-01-24,회원-내국인,50대,F,81
21-01-24,회원-내국인,50대,M,75
21-01-24,회원-내국인,60대,F,22
21-01-24,회원-내국인,60대,M,29
21-01-24,회원-내국인,70대이상,F,4
21-01-24,회원-내국인,70대이상,M,2
21-01-24,회원-내국인,기타,M,1
21-01-25,회원-내국인,10대,F,151
21-01-25,회원-내국인,10대,M,87
21-01-25,회원-내국인,20대,F,331
21-01-25,회원-내국인,20대,M,341
21-01-25,회원-내국인,30대,F,105
21-01-25,회원-내국인,30대,M,118
21-01-25,회원-내국인,40대,F,65
21-01-25,회원-내국인,40대,M,86
21-01-25,회원-내국인,50대,F,38
21-01-25,회원-내국인,50대,M,43
21-01-25,회원-내국인,60대,F,11
21-01-25,회원-내국인,60대,M,20
21-01-25,회원-내국인,70대이상,F,2
21-01-25,회원-내국인,70대이상,M,7
21-01-26,회원-내국인,10대,F,44
21-01-26,회원-내국인,10대,M,45
21-01-26,회원-내국인,20대,F,84
21-01-26,회원-내국인,20대,M,111
21-01-26,회원-내국인,30대,F,49
21-01-26,회원-내국인,30대,M,55
21-01-26,회원-내국인,40대,F,29
21-01-26,회원-내국인,40대,M,32
21-01-26,회원-내국인,50대,F,14
21-01-26,회원-내국인,50대,M,36
21-01-26,회원-내국인,60대,F,9
21-01-26,회원-내국인,60대,M,9
21-01-26,회원-내국인,70대이상,M,2
21-01-27,회원-내국인,10대,F,89
21-01-27,회원-내국인,10대,M,75
21-01-27,회원-내국인,20대,F,181
21-01-27,회원-내국인,20대,M,179
21-01-27,회원-내국인,30대,F,63
21-01-27,회원-내국인,30대,M,80
21-01-27,회원-내국인,40대,F,44
21-01-27,회원-내국인,40대,M,55
21-01-27,회원-내국인,50대,F,31
21-01-27,회원-내국인,50대,M,29
21-01-27,회원-내국인,60대,F,3
21-01-27,회원-내국인,60대,M,13
21-01-27,회원-내국인,70대이상,F,1
21-01-27,회원-내국인,70대이상,M,1
21-01-27,회원-내국인,기타,M,10
21-01-28,회원-내국인,10대,F,27
21-01-28,회원-내국인,10대,M,24
21-01-28,회원-내국인,20대,F,46
21-01-28,회원-내국인,20대,M,48
21-01-28,회원-내국인,30대,F,19
21-01-28,회원-내국인,30대,M,33
21-01-28,회원-내국인,40대,F,18
21-01-28,회원-내국인,40대,M,21
21-01-28,회원-내국인,50대,F,12
21-01-28,회원-내국인,50대,M,19
21-01-28,회원-내국인,60대,F,3
21-01-28,회원-내국인,60대,M,2
21-01-28,회원-내국인,70대이상,F,1
21-01-28,회원-내국인,70대이상,M,1
21-01-28,회원-내국인,기타,F,3
21-01-28,회원-내국인,기타,M,3
21-01-29,회원-내국인,10대,F,33
21-01-29,회원-내국인,10대,M,41
21-01-29,회원-내국인,20대,F,55
21-01-29,회원-내국인,20대,M,64
21-01-29,회원-내국인,30대,F,31
21-01-29,회원-내국인,30대,M,41
21-01-29,회원-내국인,40대,F,29
21-01-29,회원-내국인,40대,M,18
21-01-29,회원-내국인,50대,F,12
21-01-29,회원-내국인,50대,M,8
21-01-29,회원-내국인,60대,F,1
21-01-29,회원-내국인,60대,M,7
21-01-29,회원-내국인,70대이상,M,1
21-01-30,회원-내국인,10대,F,64
21-01-30,회원-내국인,10대,M,79
21-01-30,회원-내국인,20대,F,151
21-01-30,회원-내국인,20대,M,155
21-01-30,회원-내국인,30대,F,78
21-01-30,회원-내국인,30대,M,79
21-01-30,회원-내국인,40대,F,51
21-01-30,회원-내국인,40대,M,56
21-01-30,회원-내국인,50대,F,32
21-01-30,회원-내국인,50대,M,32
21-01-30,회원-내국인,60대,F,4
21-01-30,회원-내국인,60대,M,13
21-01-30,회원-내국인,70대이상,M,1
21-01-31,회원-내국인,10대,F,114
21-01-31,회원-내국인,10대,M,122
21-01-31,회원-내국인,20대,F,313
21-01-31,회원-내국인,20대,M,306
21-01-31,회원-내국인,30대,F,143
21-01-31,회원-내국인,30대,M,175
21-01-31,회원-내국인,40대,F,122
21-01-31,회원-내국인,40대,M,115
21-01-31,회원-내국인,50대,F,35
21-01-31,회원-내국인,50대,M,48
21-01-31,회원-내국인,60대,F,13
21-01-31,회원-내국인,60대,M,17
21-01-31,회원-내국인,70대이상,F,1
21-01-31,회원-내국인,70대이상,M,3
21-01-31,회원-내국인,기타,M,1
21-02-01,회원-내국인,10대,F,73
21-02-01,회원-내국인,10대,M,61
21-02-01,회원-내국인,20대,F,150
21-02-01,회원-내국인,20대,M,149
21-02-01,회원-내국인,30대,F,62
21-02-01,회원-내국인,30대,M,63
21-02-01,회원-내국인,40대,F,34
21-02-01,회원-내국인,40대,M,58
21-02-01,회원-내국인,50대,F,23
21-02-01,회원-내국인,50대,M,34
21-02-01,회원-내국인,60대,F,5
21-02-01,회원-내국인,60대,M,13
21-02-01,회원-내국인,70대이상,M,3
21-02-01,회원-내국인,기타,F,1
21-02-01,회원-내국인,기타,M,3
21-02-02,회원-내국인,10대,F,49
21-02-02,회원-내국인,10대,M,51
21-02-02,회원-내국인,20대,F,75
21-02-02,회원-내국인,20대,M,92
21-02-02,회원-내국인,30대,F,30
21-02-02,회원-내국인,30대,M,42
21-02-02,회원-내국인,40대,F,23
21-02-02,회원-내국인,40대,M,44
21-02-02,회원-내국인,50대,F,10
21-02-02,회원-내국인,50대,M,25
21-02-02,회원-내국인,60대,F,2
21-02-02,회원-내국인,60대,M,10
21-02-02,회원-내국인,70대이상,M,6
21-02-02,회원-내국인,기타,F,3
21-02-02,회원-내국인,기타,M,1
21-02-03,회원-내국인,10대,F,41
21-02-03,회원-내국인,10대,M,33
21-02-03,회원-내국인,20대,F,66
21-02-03,회원-내국인,20대,M,77
21-02-03,회원-내국인,30대,F,41
21-02-03,회원-내국인,30대,M,42
21-02-03,회원-내국인,40대,F,33
21-02-03,회원-내국인,40대,M,26
21-02-03,회원-내국인,50대,F,22
21-02-03,회원-내국인,50대,M,18
21-02-03,회원-내국인,60대,F,1
21-02-03,회원-내국인,60대,M,7
21-02-04,회원-내국인,10대,F,29
21-02-04,회원-내국인,10대,M,35
21-02-04,회원-내국인,20대,F,57
21-02-04,회원-내국인,20대,M,58
21-02-04,회원-내국인,30대,F,29
21-02-04,회원-내국인,30대,M,32
21-02-04,회원-내국인,40대,F,18
21-02-04,회원-내국인,40대,M,23
21-02-04,회원-내국인,50대,F,4
21-02-04,회원-내국인,50대,M,15
21-02-04,회원-내국인,60대,F,1
21-02-04,회원-내국인,60대,M,8
21-02-04,회원-내국인,70대이상,M,5
21-02-04,회원-내국인,기타,M,2
21-02-05,회원-내국인,10대,F,54
21-02-05,회원-내국인,10대,M,68
21-02-05,회원-내국인,20대,F,112
21-02-05,회원-내국인,20대,M,117
21-02-05,회원-내국인,30대,F,46
21-02-05,회원-내국인,30대,M,61
21-02-05,회원-내국인,40대,F,30
21-02-05,회원-내국인,40대,M,31
21-02-05,회원-내국인,50대,F,17
21-02-05,회원-내국인,50대,M,23
21-02-05,회원-내국인,60대,F,3
21-02-05,회원-내국인,60대,M,7
21-02-05,회원-내국인,70대이상,M,1
21-02-05,회원-내국인,기타,M,6
